C_Reg;C_Dpt;C_Arr;C_Cant;C_Com;N_Com_min;N_Com_maj;Cp;Pop90;Pop99
54;86;1;16;86161;Moncontour;MONCONTOUR;86330;929;980
54;86;1;10;86162;Mondion;MONDION;86230;132;149
54;86;3;37;86163;Montamisé;MONTAMISE;86360;2164;2615
54;86;1;31;86164;Monthoiron;MONTHOIRON;86210;609;588
54;86;2;17;86165;Montmorillon;MONTMORILLON;86500;6667;6898
54;86;3;30;86166;Montreuil-Bonnin;MONTREUIL-BONNIN;86470;644;650
54;86;1;18;86167;Monts-sur-Guesnes;MONTS-SUR-GUESNES;86420;620;641
54;86;1;27;86169;Morton;MORTON;86120;315;285
54;86;2;17;86170;Moulismes;MOULISMES;86500;434;397
54;86;2;09;86171;Moussac;MOUSSAC;86150;497;504
54;86;2;09;86172;Mouterre-sur-Blourde;MOUTERRE-SUR-BLOURDE;86430;180;156
54;86;1;12;86173;Mouterre-Silly;MOUTERRE-SILLY;86200;710;678
54;86;1;32;86174;Naintré;NAINTRE;86530;4718;5293
54;86;2;25;86175;Nalliers;NALLIERS;86310;359;327
54;86;2;09;86176;Nérignac;NERIGNAC;86150;159;139
54;86;3;19;86177;Neuville-de-Poitou;NEUVILLE-DE-POITOU;86170;3840;4058
54;86;3;28;86178;Nieuil-l'Espoir;NIEUIL-L'ESPOIR;86340;1554;1904
54;86;3;28;86180;Nouaillé-Maupertuis;NOUAILLE-MAUPERTUIS;86340;2142;2404
54;86;1;18;86181;Nueil-sous-Faye;NUEIL-SOUS-FAYE;86200;241;228
54;86;1;11;86182;Orches;ORCHES;86230;378;366
54;86;1;07;86183;Ormes (Les);ORMES (LES);86220;1386;1431
54;86;1;11;86184;Ouzilly;OUZILLY;86380;649;706
54;86;1;07;86186;Oyré;OYRE;86220;877;888
54;86;2;04;86187;Paizay-le-Sec;PAIZAY-LE-SEC;86300;367;371
54;86;2;06;86188;Payré;PAYRE;86700;829;870
54;86;2;02;86189;Payroux;PAYROUX;86350;528;501
54;86;2;14;86190;Persac;PERSAC;86320;826;881
54;86;2;17;86191;Pindray;PINDRAY;86500;255;258
54;86;2;17;86192;Plaisance;PLAISANCE;86500;183;186
54;86;1;20;86193;Pleumartin;PLEUMARTIN;86450;1154;1117
54;86;3;99;86194;Poitiers;POITIERS;86000;78894;83448
54;86;1;07;86195;Port-de-Piles;PORT-DE-PILES;86220;487;513
54;86;1;27;86196;Pouançay;POUANCAY;86120;285;275
54;86;1;18;86197;Pouant;POUANT;86200;510;515
54;86;3;24;86198;Pouillé;POUILLE;86800;419;510
54;86;2;01;86200;Pressac;PRESSAC;86460;628;576
54;86;1;18;86201;Prinçay;PRINCAY;86420;218;195
54;86;1;20;86202;Puye (La);PUYE (LA);86260;599;577
54;86;2;09;86203;Queaux;QUEAUX;86150;603;600
54;86;3;30;86204;Quinçay;QUINCAY;86190;1564;1663
54;86;1;27;86205;Ranton;RANTON;86200;195;202
54;86;1;27;86206;Raslay;RASLAY;86120;125;133
54;86;1;20;86207;Roche-Posay (La);ROCHE-POSAY (LA);86270;1444;1445
54;86;3;30;86208;Rochereau (Le);ROCHEREAU (LE);86170;593;630
54;86;3;28;86209;Roches-Prémarie-Andillé;ROCHES-PREMARIE-ANDILLE;86340;1487;1544
54;86;1;27;86210;Roiffé;ROIFFE;86120;593;658
54;86;2;06;86211;Romagne;ROMAGNE;86700;806;830
54;86;3;13;86213;Rouillé;ROUILLE;86480;2121;2128
54;86;3;34;86214;Saint-Benoît;SAINT-BENOIT;86280;5843;7008
54;86;1;10;86217;Saint-Christophe;SAINT-CHRISTOPHE;86230;276;303
54;86;1;16;86218;Saint-Clair;SAINT-CLAIR;86330;208;188
54;86;3;23;86219;Saint-Cyr;SAINT-CYR;86130;710;787
54;86;2;05;86220;Saint-Gaudent;SAINT-GAUDENT;86400;341;305
54;86;1;11;86221;Saint-Genest-d'Ambière;SAINT-GENEST-D'AMBIERE;86140;1105;1143
54;86;3;23;86222;Saint-Georges-lès-Baillargeaux;SAINT-GEORGES-LES-BAILLARGEAUX;86130;2858;3176
54;86;2;25;86223;Saint-Germain;SAINT-GERMAIN;86310;1037;1026
54;86;1;10;86224;Saint-Gervais-les-Trois-Clochers;SAINT-GERVAIS-LES-TROIS-CLOCHERS;86230;1187;1169
54;86;1;16;86225;Saint-Jean-de-Sauves;SAINT-JEAN-DE-SAUVES;86330;1436;1294
54;86;3;24;86226;Saint-Julien-l'Ars;SAINT-JULIEN-L'ARS;86800;1903;2061
54;86;1;12;86227;Saint-Laon;SAINT-LAON;86200;148;141
54;86;2;14;86228;Saint-Laurent-de-Jourdes;SAINT-LAURENT-DE-JOURDES;86410;128;160
54;86;1;27;86229;Saint-Léger-de-Montbrillais;SAINT-LEGER-DE-MONTBRILLAIS;86120;427;405
54;86;2;26;86230;Saint-Léomer;SAINT-LEOMER;86290;205;183
54;86;2;05;86231;Saint-Macoux;SAINT-MACOUX;86400;474;450
54;86;2;04;86233;Valdivienne;VALDIVIENNE;86300;1918;2308
54;86;2;01;86234;Saint-Martin-l'Ars;SAINT-MARTIN-L'ARS;86350;417;389
54;86;2;08;86235;Saint-Maurice-la-Clouère;SAINT-MAURICE-LA-CLOUERE;86160;952;1058
54;86;2;25;86236;Saint-Pierre-de-Maillé;SAINT-PIERRE-DE-MAILLE;86260;959;915
54;86;2;05;86237;Saint-Pierre-d'Exideuil;SAINT-PIERRE-D'EXIDEUIL;86400;766;796
54;86;2;04;86239;Sainte-Radégonde;SAINTE-RADEGONDE;86300;168;163
54;86;1;07;86241;Saint-Rémy-sur-Creuse;SAINT-REMY-SUR-CREUSE;86220;504;422
54;86;2;02;86242;Saint-Romain;SAINT-ROMAIN;86250;387;363
54;86;3;13;86244;Saint-Sauvant;SAINT-SAUVANT;86600;1315;1291
54;86;1;03;86245;Saint-Sauveur;SAINT-SAUVEUR;86100;1006;947
54;86;2;25;86246;Saint-Savin;SAINT-SAVIN;86310;1089;1009
54;86;2;05;86247;Saint-Saviol;SAINT-SAVIOL;86400;526;467
54;86;2;08;86248;Saint-Secondin;SAINT-SECONDIN;86350;525;508
54;86;1;18;86249;Saires;SAIRES;86420;134;128
54;86;1;27;86250;Saix;SAIX;86120;171;185
54;86;1;12;86252;Sammarçolles;SAMMARCOLLES;86200;472;513
54;86;3;13;86253;Sanxay;SANXAY;86600;630;649
54;86;2;17;86254;Saulgé;SAULGE;86500;1020;980
54;86;2;05;86255;Savigné;SAVIGNE;86400;1350;1355
54;86;3;24;86256;Savigny-Lévescault;SAVIGNY-LEVESCAULT;86800;801;939
54;86;1;11;86257;Savigny-sous-Faye;SAVIGNY-SOUS-FAYE;86140;283;298
54;86;1;11;86258;Scorbé-Clairvaux;SCORBE-CLAIRVAUX;86140;2110;2123
54;86;1;32;86259;Senillé;SENILLE;86100;584;609
54;86;1;10;86260;Sérigny;SERIGNY;86230;339;342
54;86;3;24;86261;Sèvres-Anxaumont;SEVRES-ANXAUMONT;86800;1601;1779
54;86;2;14;86262;Sillars;SILLARS;86320;610;594
54;86;3;28;86263;Smarves;SMARVES;86240;2089;2156
54;86;2;08;86264;Sommières-du-Clain;SOMMIERES-DU-CLAIN;86160;635;664
54;86;1;11;86265;Sossais;SOSSAIS;86230;413;399
54;86;2;02;86266;Surin;SURIN;86250;151;172
54;86;3;24;86268;Tercé;TERCE;86800;952;1015
54;86;1;27;86269;Ternay;TERNAY;86120;183;168
54;86;2;26;86270;Thollet;THOLLET;86290;231;173
54;86;3;15;86271;Thurageau;THURAGEAU;86110;673;697
54;86;1;38;86272;Thuré;THURE;86540;2335;2512
54;86;2;26;86273;Trimouille (La);TRIMOUILLE (LA);86290;1130;1023
54;86;1;27;86274;Trois-Moutiers (Les);TROIS-MOUTIERS (LES);86120;899;927
54;86;1;10;86275;Usseau;USSEAU;86230;521;573
54;86;2;08;86276;Usson-du-Poitou;USSON-DU-POITOU;86350;1439;1367
54;86;3;15;86277;Varennes;VARENNES;86110;275;326
54;86;2;06;86278;Vaux;VAUX;86700;616;631
54;86;1;10;86279;Vaux-sur-Vienne;VAUX-SUR-VIENNE;86220;556;579
54;86;1;10;86280;Vellèches;VELLECHES;86230;350;358
54;86;3;19;86281;Vendeuvre-du-Poitou;VENDEUVRE-DU-POITOU;86380;2319;2430
54;86;3;28;86284;Vernon;VERNON;86340;540;583
54;86;2;14;86285;Verrières;VERRIERES;86410;687;799
54;86;1;18;86286;Verrue;VERRUE;86420;369;351
54;86;1;27;86287;Vézières;VEZIERES;86120;370;358
54;86;1;20;86288;Vicq-sur-Gartempe;VICQ-SUR-GARTEMPE;86260;668;715
54;86;2;09;86289;Vigeant (Le);VIGEANT (LE);86150;828;777
54;86;3;28;86290;Villedieu-du-Clain (La);VILLEDIEU-DU-CLAIN (LA);86340;1356;1327
54;86;2;25;86291;Villemort;VILLEMORT;86310;122;114
54;86;3;19;86292;Villiers;VILLIERS;86190;533;664
54;86;3;29;86293;Vivonne;VIVONNE;86370;2955;3028
54;86;3;30;86294;Vouillé;VOUILLE;86190;2574;2774
54;86;2;05;86295;Voulême;VOULEME;86400;368;329
54;86;2;06;86296;Voulon;VOULON;86700;232;304
54;86;3;35;86297;Vouneuil-sous-Biard;VOUNEUIL-SOUS-BIARD;86580;3790;4126
54;86;1;31;86298;Vouneuil-sur-Vienne;VOUNEUIL-SUR-VIENNE;86210;1606;1835
54;86;3;15;86299;Vouzailles;VOUZAILLES;86170;435;444
54;86;3;19;86300;Yversay;YVERSAY;86170;237;246
74;87;2;01;87001;Aixe-sur-Vienne;AIXE-SUR-VIENNE;87700;5566;5466
74;87;2;02;87002;Ambazac;AMBAZAC;87240;4889;4836
74;87;1;28;87003;Arnac-la-Poste;ARNAC-LA-POSTE;87160;1027;979
74;87;2;09;87004;Augne;AUGNE;87120;132;123
74;87;2;37;87005;Aureil;AUREIL;87220;707;777
74;87;1;08;87006;Azat-le-Ris;AZAT-LE-RIS;87360;310;294
74;87;1;07;87007;Balledent;BALLEDENT;87290;231;205
74;87;1;08;87008;Bazeuge (La);BAZEUGE (LA);87210;191;163
74;87;2;09;87009;Beaumont-du-Lac;BEAUMONT-DU-LAC;87120;129;132
74;87;1;03;87011;Bellac;BELLAC;87300;4924;4576
74;87;1;17;87012;Berneuil;BERNEUIL;87300;444;430
74;87;2;10;87013;Bersac-sur-Rivalier;BERSAC-SUR-RIVALIER;87370;586;631
74;87;1;04;87014;Bessines-sur-Gartempe;BESSINES-SUR-GARTEMPE;87250;2988;2743
74;87;2;01;87015;Beynac;BEYNAC;87700;467;478
74;87;2;02;87016;Billanges (Les);BILLANGES (LES);87340;285;288
74;87;1;03;87017;Blanzac;BLANZAC;87300;452;414
74;87;1;03;87018;Blond;BLOND;87300;681;677
74;87;2;21;87019;Boisseuil;BOISSEUIL;87220;1558;1969
74;87;2;02;87020;Bonnac-la-Côte;BONNAC-LA-COTE;87270;998;1166
74;87;2;01;87021;Bosmie-l'Aiguille;BOSMIE-L'AIGUILLE;87110;1950;2197
74;87;1;17;87022;Breuilaufa;BREUILAUFA;87300;88;117
74;87;1;17;87023;Buis (Le);BUIS (LE);87140;174;189
74;87;2;09;87024;Bujaleuf;BUJALEUF;87460;999;927
74;87;2;01;87025;Burgnac;BURGNAC;87800;475;544
74;87;1;16;87026;Bussière-Boffy;BUSSIERE-BOFFY;87330;321;332
74;87;2;05;87027;Bussière-Galant;BUSSIERE-GALANT;87230;1329;1386
74;87;1;16;87028;Bussière-Poitevine;BUSSIERE-POITEVINE;87320;1019;960
74;87;2;05;87029;Cars (Les);CARS (LES);87230;551;583
74;87;3;38;87030;Chaillac-sur-Vienne;CHAILLAC-SUR-VIENNE;87200;898;951
74;87;2;29;87031;Chalard (Le);CHALARD (LE);87500;234;246
74;87;2;05;87032;Châlus;CHALUS;87230;1907;1759
74;87;1;17;87033;Chamboret;CHAMBORET;87140;656;717
74;87;3;20;87034;Champagnac-la-Rivière;CHAMPAGNAC-LA-RIVIERE;87150;576;557
74;87;2;26;87035;Champnétery;CHAMPNETERY;87400;515;491
74;87;3;20;87036;Champsac;CHAMPSAC;87230;567;550
74;87;3;27;87037;Chapelle-Montbrandeix (La);CHAPELLE-MONTBRANDEIX (LA);87440;293;262
74;87;2;19;87038;Chaptelat;CHAPTELAT;87270;1288;1465
74;87;2;23;87039;Château-Chervix;CHATEAU-CHERVIX;87380;801;710
74;87;2;06;87040;Châteauneuf-la-Forêt;CHATEAUNEUF-LA-FORET;87130;1805;1613
74;87;1;07;87041;Châteauponsac;CHATEAUPONSAC;87290;2409;2252
74;87;2;26;87042;Châtenet-en-Dognon (Le);CHATENET-EN-DOGNON (LE);87400;437;424
74;87;2;09;87043;Cheissoux;CHEISSOUX;87460;192;209
74;87;3;22;87044;Chéronnac;CHERONNAC;87600;338;308
74;87;1;17;87045;Cieux;CIEUX;87520;943;897
74;87;3;25;87046;Cognac-la-Forêt;COGNAC-LA-FORET;87310;893;890
74;87;1;17;87047;Compreignac;COMPREIGNAC;87140;1280;1435
74;87;2;36;87048;Condat-sur-Vienne;CONDAT-SUR-VIENNE;87920;4090;4249
74;87;2;29;87049;Coussac-Bonneval;COUSSAC-BONNEVAL;87500;1447;1379
74;87;2;33;87050;Couzeix;COUZEIX;87270;6151;6635
74;87;2;06;87051;Croisille-sur-Briance (La);CROISILLE-SUR-BRIANCE (LA);87130;701;700
74;87;1;08;87052;Croix-sur-Gartempe (La);CROIX-SUR-GARTEMPE (LA);87210;204;186
74;87;1;28;87053;Cromac;CROMAC;87160;339;302
74;87;3;20;87054;Cussac;CUSSAC;87150;1206;1123
74;87;1;08;87055;Darnac;DARNAC;87320;442;403
74;87;1;08;87056;Dinsac;DINSAC;87210;285;282
74;87;1;15;87057;Dompierre-les-Églises;DOMPIERRE-LES-EGLISES;87190;416;371
74;87;2;09;87058;Domps;DOMPS;87120;172;144
74;87;1;08;87059;Dorat (Le);DORAT (LE);87210;2203;1963
74;87;3;27;87060;Dournazac;DOURNAZAC;87230;810;728
74;87;1;15;87061;Droux;DROUX;87190;493;425
74;87;2;26;87062;Eybouleuf;EYBOULEUF;87400;309;280
74;87;2;21;87063;Eyjeaux;EYJEAUX;87220;828;886
74;87;2;09;87064;Eymoutiers;EYMOUTIERS;87120;2441;2115
74;87;2;37;87065;Feytiat;FEYTIAT;87220;4430;5299
74;87;2;05;87066;Flavignac;FLAVIGNAC;87230;909;955
74;87;1;04;87067;Folles;FOLLES;87250;593;508
74;87;1;04;87068;Fromental;FROMENTAL;87250;530;451
74;87;1;16;87069;Gajoubert;GAJOUBERT;87330;156;171
74;87;2;26;87070;Geneytouse (La);GENEYTOUSE (LA);87400;740;738
74;87;2;29;87071;Glandon;GLANDON;87500;709;771
74;87;2;23;87072;Glanges;GLANGES;87380;426;424
74;87;3;25;87073;Gorre;GORRE;87310;350;376
74;87;1;28;87074;Grands-Chézeaux (Les);GRANDS-CHEZEAUX (LES);87160;273;256
74;87;2;31;87075;Isle;ISLE;87170;7292;7691
74;87;2;10;87076;Jabreilles-les-Bordes;JABREILLES-LES-BORDES;87370;203;229
74;87;2;18;87077;Janailhac;JANAILHAC;87800;363;387
74;87;3;24;87078;Javerdat;JAVERDAT;87520;528;523
74;87;2;10;87079;Jonchère-Saint-Maurice (La);JONCHERE-SAINT-MAURICE (LA);87340;814;774
74;87;1;28;87080;Jouac;JOUAC;87890;224;206
74;87;2;01;87081;Jourgnac;JOURGNAC;87800;708;756
74;87;2;29;87082;Ladignac-le-Long;LADIGNAC-LE-LONG;87500;1190;1089
74;87;2;10;87083;Laurière;LAURIERE;87370;601;578
74;87;2;05;87084;Lavignac;LAVIGNAC;87230;133;133
74;87;2;99;87085;Limoges;LIMOGES;87000-87100-87280;133464;133968
74;87;2;06;87086;Linards;LINARDS;87130;1059;1058
74;87;1;28;87087;Lussac-les-Églises;LUSSAC-LES-EGLISES;87360;699;588
74;87;2;23;87088;Magnac-Bourg;MAGNAC-BOURG;87380;857;795
74;87;1;15;87089;Magnac-Laval;MAGNAC-LAVAL;87190;2266;1978
74;87;1;28;87090;Mailhac-sur-Benaize;MAILHAC-SUR-BENAIZE;87160;357;314
74;87;3;27;87091;Maisonnais-sur-Tardoire;MAISONNAIS-SUR-TARDOIRE;87440;512;454
74;87;3;27;87092;Marval;MARVAL;87440;556;553
74;87;2;06;87093;Masléon;MASLEON;87130;312;318
74;87;2;18;87094;Meilhac;MEILHAC;87800;251;308
74;87;2;23;87095;Meuzac;MEUZAC;87380;753;691
74;87;2;18;87096;Meyze (La);MEYZE (LA);87800;858;831
74;87;1;16;87097;Mézières-sur-Issoire;MEZIERES-SUR-ISSOIRE;87330;885;873
74;87;2;26;87099;Moissannes;MOISSANNES;87400;302;299
74;87;1;16;87100;Montrol-Sénard;MONTROL-SENARD;87330;238;226
74;87;1;16;87101;Mortemart;MORTEMART;87330;152;126
74;87;1;17;87103;Nantiat;NANTIAT;87140;1561;1623
74;87;2;09;87104;Nedde;NEDDE;87120;584;559
74;87;2;06;87105;Neuvic-Entier;NEUVIC-ENTIER;87130;1045;1025
74;87;2;18;87106;Nexon;NEXON;87800;2297;2325
74;87;2;19;87107;Nieul;NIEUL;87510;1348;1350
74;87;1;16;87108;Nouic;NOUIC;87330;539;487
74;87;1;08;87109;Oradour-Saint-Genest;ORADOUR-SAINT-GENEST;87210;466;392
74;87;3;24;87110;Oradour-sur-Glane;ORADOUR-SUR-GLANE;87520;1998;2025
74;87;3;20;87111;Oradour-sur-Vayres;ORADOUR-SUR-VAYRES;87150;1811;1636
74;87;2;05;87112;Pageas;PAGEAS;87230;602;594
74;87;2;35;87113;Palais-sur-Vienne (Le);PALAIS-SUR-VIENNE (LE);87410;6085;5726
74;87;2;37;87114;Panazol;PANAZOL;87350;8553;9731
74;87;3;27;87115;Pensol;PENSOL;87440;220;177
74;87;1;03;87116;Peyrat-de-Bellac;PEYRAT-DE-BELLAC;87300;1137;1104
74;87;2;09;87117;Peyrat-le-Château;PEYRAT-LE-CHATEAU;87470;1194;1081
74;87;2;19;87118;Peyrilhac;PEYRILHAC;87510;1067;1069
74;87;2;21;87119;Pierre-Buffière;PIERRE-BUFFIERE;87260;1066;1106
74;87;2;23;87120;Porcherie (La);PORCHERIE (LA);87380;608;619
74;87;1;07;87121;Rancon;RANCON;87290;544;519
74;87;1;04;87122;Razès;RAZES;87640;919;997
74;87;2;09;87123;Rempnat;REMPNAT;87120;185;159
74;87;2;18;87124;Rilhac-Lastours;RILHAC-LASTOURS;87800;302;313
74;87;2;02;87125;Rilhac-Rancon;RILHAC-RANCON;87570;3423;3652
74;87;3;22;87126;Rochechouart;ROCHECHOUART;87600;3985;3667
74;87;2;18;87127;Roche-l'Abeille (La);ROCHE-L'ABEILLE (LA);87800;563;561
74;87;1;17;87128;Roussac;ROUSSAC;87140;394;408
74;87;2;26;87129;Royères;ROYERES;87400;855;795
74;87;2;06;87130;Roziers-Saint-Georges;ROZIERS-SAINT-GEORGES;87130;147;153
74;87;3;38;87131;Saillat-sur-Vienne;SAILLAT-SUR-VIENNE;87720;962;905
74;87;2;09;87132;Saint-Amand-le-Petit;SAINT-AMAND-LE-PETIT;87120;150;126
74;87;1;07;87133;Saint-Amand-Magnazeix;SAINT-AMAND-MAGNAZEIX;87290;521;442
74;87;2;09;87134;Sainte-Anne-Saint-Priest;SAINTE-ANNE-SAINT-PRIEST;87120;165;141
74;87;3;25;87135;Saint-Auvent;SAINT-AUVENT;87310;817;837
74;87;1;16;87136;Saint-Barbant;SAINT-BARBANT;87330;360;370
74;87;3;20;87137;Saint-Bazile;SAINT-BAZILE;87150;147;131
74;87;2;21;87138;Saint-Bonnet-Briance;SAINT-BONNET-BRIANCE;87260;498;486
74;87;1;03;87139;Saint-Bonnet-de-Bellac;SAINT-BONNET-DE-BELLAC;87300;521;517
74;87;3;24;87140;Saint-Brice-sur-Vienne;SAINT-BRICE-SUR-VIENNE;87200;1431;1396
74;87;3;25;87141;Saint-Cyr;SAINT-CYR;87310;560;616
74;87;2;26;87142;Saint-Denis-des-Murs;SAINT-DENIS-DES-MURS;87400;486;449
74;87;2;19;87143;Saint-Gence;SAINT-GENCE;87510;1311;1489
74;87;2;21;87144;Saint-Genest-sur-Roselle;SAINT-GENEST-SUR-ROSELLE;87260;393;385
74;87;1;28;87145;Saint-Georges-les-Landes;SAINT-GEORGES-LES-LANDES;87160;293;255
74;87;2;23;87146;Saint-Germain-les-Belles;SAINT-GERMAIN-LES-BELLES;87380;1079;1112
74;87;2;06;87147;Saint-Gilles-les-Forêts;SAINT-GILLES-LES-FORETS;87130;60;55
74;87;2;21;87148;Saint-Hilaire-Bonneval;SAINT-HILAIRE-BONNEVAL;87260;661;691
74;87;1;15;87149;Saint-Hilaire-la-Treille;SAINT-HILAIRE-LA-TREILLE;87190;453;396
74;87;2;18;87150;Saint-Hilaire-les-Places;SAINT-HILAIRE-LES-PLACES;87800;785;780
74;87;2;21;87151;Saint-Jean-Ligoure;SAINT-JEAN-LIGOURE;87260;436;419
74;87;2;19;87152;Saint-Jouvent;SAINT-JOUVENT;87510;1292;1388
74;87;2;09;87153;Saint-Julien-le-Petit;SAINT-JULIEN-LE-PETIT;87460;289;276
74;87;3;99;87154;Saint-Junien;SAINT-JUNIEN;87200;10604;10666
74;87;1;03;87155;Saint-Junien-les-Combes;SAINT-JUNIEN-LES-COMBES;87300;215;215
74;87;2;37;87156;Saint-Just-le-Martel;SAINT-JUST-LE-MARTEL;87590;1825;1959
74;87;2;02;87157;Saint-Laurent-les-Églises;SAINT-LAURENT-LES-EGLISES;87240;636;683
74;87;3;25;87158;Saint-Laurent-sur-Gorre;SAINT-LAURENT-SUR-GORRE;87310;1547;1422
74;87;2;10;87159;Saint-Léger-la-Montagne;SAINT-LEGER-LA-MONTAGNE;87340;365;342
74;87;1;15;87160;Saint-Léger-Magnazeix;SAINT-LEGER-MAGNAZEIX;87190;589;533
74;87;2;26;87161;Saint-Léonard-de-Noblat;SAINT-LEONARD-DE-NOBLAT;87400;5024;4764
74;87;3;25;87162;Sainte-Marie-de-Vaux;SAINTE-MARIE-DE-VAUX;87420;118;134
74;87;1;16;87163;Saint-Martial-sur-Isop;SAINT-MARTIAL-SUR-ISOP;87330;156;126
74;87;3;24;87164;Saint-Martin-de-Jussac;SAINT-MARTIN-DE-JUSSAC;87200;410;442
74;87;1;28;87165;Saint-Martin-le-Mault;SAINT-MARTIN-LE-MAULT;87360;159;127
74;87;2;01;87166;Saint-Martin-le-Vieux;SAINT-MARTIN-LE-VIEUX;87700;719;759
74;87;2;26;87167;Saint-Martin-Terressus;SAINT-MARTIN-TERRESSUS;87400;456;475
74;87;3;27;87168;Saint-Mathieu;SAINT-MATHIEU;87440;1271;1233
74;87;2;18;87169;Saint-Maurice-les-Brousses;SAINT-MAURICE-LES-BROUSSES;87800;553;546
74;87;2;06;87170;Saint-Méard;SAINT-MEARD;87130;367;330
74;87;1;08;87172;Saint-Ouen-sur-Gartempe;SAINT-OUEN-SUR-GARTEMPE;87300;242;217
74;87;1;04;87173;Saint-Pardoux;SAINT-PARDOUX;87250;482;466
74;87;2;21;87174;Saint-Paul;SAINT-PAUL;87260;1088;1023
74;87;2;18;87176;Saint-Priest-Ligoure;SAINT-PRIEST-LIGOURE;87800;561;567
74;87;2;01;87177;Saint-Priest-sous-Aixe;SAINT-PRIEST-SOUS-AIXE;87700;1392;1473
74;87;2;02;87178;Saint-Priest-Taurion;SAINT-PRIEST-TAURION;87480;2506;2613
74;87;1;08;87179;Saint-Sornin-la-Marche;SAINT-SORNIN-LA-MARCHE;87210;298;239
74;87;1;07;87180;Saint-Sornin-Leulac;SAINT-SORNIN-LEULAC;87290;600;623
74;87;2;10;87181;Saint-Sulpice-Laurière;SAINT-SULPICE-LAURIERE;87370;1046;881
74;87;1;28;87182;Saint-Sulpice-les-Feuilles;SAINT-SULPICE-LES-FEUILLES;87160;1422;1272
74;87;2;02;87183;Saint-Sylvestre;SAINT-SYLVESTRE;87240;668;715
74;87;1;17;87184;Saint-Symphorien-sur-Couze;SAINT-SYMPHORIEN-SUR-COUZE;87140;241;238
74;87;3;24;87185;Saint-Victurnien;SAINT-VICTURNIEN;87420;1447;1458
74;87;2;23;87186;Saint-Vitte-sur-Briance;SAINT-VITTE-SUR-BRIANCE;87380;321;295
74;87;2;29;87187;Saint-Yrieix-la-Perche;SAINT-YRIEIX-LA-PERCHE;87500;7558;7251
74;87;2;01;87188;Saint-Yrieix-sous-Aixe;SAINT-YRIEIX-SOUS-AIXE;87700;277;312
74;87;3;22;87189;Salles-Lavauguyon (Les);SALLES-LAVAUGUYON (LES);87440;210;198
74;87;2;26;87190;Sauviat-sur-Vige;SAUVIAT-SUR-VIGE;87400;1129;1044
74;87;2;01;87191;Séreilhac;SEREILHAC;87620;1614;1595
74;87;2;36;87192;Solignac;SOLIGNAC;87110;1345;1367
74;87;2;06;87193;Surdoux;SURDOUX;87130;34;44
74;87;2;06;87194;Sussac;SUSSAC;87130;427;368
74;87;1;08;87195;Tersannes;TERSANNES;87360;207;161
74;87;1;08;87196;Thiat;THIAT;87320;248;213
74;87;1;17;87197;Thouron;THOURON;87140;431;427
74;87;1;17;87198;Vaulry;VAULRY;87140;430;390
74;87;3;22;87199;Vayres;VAYRES;87600;946;873
74;87;1;08;87200;Verneuil-Moustiers;VERNEUIL-MOUSTIERS;87360;184;173
74;87;2;01;87201;Verneuil-sur-Vienne;VERNEUIL-SUR-VIENNE;87430;2968;3188
74;87;2;19;87202;Veyrac;VEYRAC;87520;1339;1539
74;87;2;23;87203;Vicq-sur-Breuilh;VICQ-SUR-BREUILH;87260;1033;1087
74;87;3;22;87204;Videix;VIDEIX;87600;252;243
74;87;2;36;87205;Vigen (Le);VIGEN (LE);87110;1550;1704
74;87;1;15;87206;Villefavard;VILLEFAVARD;87190;182;181
41;88;1;11;88001;Ableuvenettes (Les);ABLEUVENETTES (LES);88270;70;69
41;88;1;11;88002;Ahéville;AHEVILLE;88500;74;67
41;88;2;04;88003;Aingeville;AINGEVILLE;88140;67;68
41;88;2;15;88004;Ainvelle;AINVELLE;88320;154;148
41;88;3;22;88005;Allarmont;ALLARMONT;88110;246;271
41;88;2;16;88006;Ambacourt;AMBACOURT;88500;275;277
41;88;1;17;88007;Ameuvelle;AMEUVELLE;88410;109;87
41;88;1;21;88008;Anglemont;ANGLEMONT;88700;164;165
41;88;3;13;88009;Anould;ANOULD;88650;2960;2992
41;88;2;07;88010;Aouze;AOUZE;88170;208;193
41;88;1;12;88011;Arches;ARCHES;88380;1737;1679
41;88;1;12;88012;Archettes;ARCHETTES;88380;1038;1026
41;88;2;07;88013;Aroffe;AROFFE;88170;77;82
41;88;3;08;88014;Arrentès-de-Corcieux;ARRENTES-DE-CORCIEUX;88430;165;185
41;88;2;18;88015;Attignéville;ATTIGNEVILLE;88300;252;254
41;88;1;10;88016;Attigny;ATTIGNY;88260;280;278
41;88;2;04;88017;Aulnois;AULNOIS;88300;141;123
41;88;3;08;88018;Aumontzey;AUMONTZEY;88640;436;442
41;88;2;09;88019;Autigny-la-Tour;AUTIGNY-LA-TOUR;88300;175;161
41;88;2;09;88020;Autreville;AUTREVILLE;88300;108;124
41;88;1;21;88021;Autrey;AUTREY;88700;287;297
41;88;2;04;88022;Auzainvilliers;AUZAINVILLIERS;88140;220;210
41;88;1;05;88023;Avillers;AVILLERS;88500;78;88
41;88;1;05;88024;Avrainville;AVRAINVILLE;88130;73;71
41;88;2;09;88025;Avranville;AVRANVILLE;88630;85;68
41;88;1;03;88026;Aydoilles;AYDOILLES;88600;1004;1065
41;88;1;06;88027;Badménil-aux-Bois;BADMENIL-AUX-BOIS;88330;101;122
41;88;1;12;88028;Baffe (La);BAFFE (LA);88460;482;562
